STORE_SKU,DATE,UNITS,UNITS_MIN,UNITS_MAX,UNITS_MEAN,UNITS_STD,TRANSACTIONS_SUM,PROMO_MAX,PRICE_MEAN,STORE,SKU,SKU_CATEGORY
store_137_SKU_909891669,2019-12-16,121.0,12.0,24.0,17.285714285714285,4.23140188409963,103.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2019-12-23,88.0,0.0,33.0,12.571428571428571,12.67355702315051,68.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2019-12-30,43.0,2.0,16.0,6.142857142857143,4.634241089562614,41.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-01-06,62.0,3.0,19.0,8.857142857142858,5.639993245521116,54.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-01-13,40.0,2.0,8.0,5.714285714285714,1.9760470401187074,35.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-01-20,21.0,1.0,5.0,3.0,1.5275252316519468,19.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-01-27,36.0,2.0,12.0,5.142857142857143,3.6253078686998625,35.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-02-03,112.0,8.0,35.0,16.0,10.708252269472673,87.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-02-10,25.0,1.0,7.0,3.5714285714285716,2.29906813420444,23.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-02-17,29.0,2.0,8.0,4.142857142857143,2.4784787961282104,27.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-02-24,24.0,0.0,9.0,3.4285714285714284,2.878491668515698,23.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-03-02,30.0,1.0,7.0,4.285714285714286,2.2886885410853175,29.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-03-09,31.0,1.0,11.0,4.428571428571429,3.2071349029490928,30.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-03-16,55.0,1.0,15.0,7.857142857142857,4.947341758580103,46.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-03-23,101.0,4.0,24.0,14.428571428571429,6.8764608837478525,82.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-03-30,33.0,2.0,9.0,4.714285714285714,2.690370836538197,30.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-04-06,38.0,1.0,12.0,5.428571428571429,3.309438162646486,33.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-04-13,30.0,2.0,10.0,4.285714285714286,2.9277002188455996,28.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-04-20,76.0,3.0,21.0,10.857142857142858,6.309478885734052,70.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-04-27,39.0,3.0,9.0,5.571428571428571,2.14919697074224,38.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-05-04,36.0,3.0,10.0,5.142857142857143,2.5448360411214073,35.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-05-11,60.0,4.0,15.0,8.571428571428571,3.8234863173611098,50.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-05-18,46.0,4.0,10.0,6.571428571428571,2.439750182371333,45.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-05-25,127.0,10.0,30.0,18.142857142857142,7.312741652498773,89.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-06-01,45.0,3.0,9.0,6.428571428571429,2.439750182371333,38.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-06-08,38.0,1.0,9.0,5.428571428571429,2.5071326821120348,34.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-06-15,19.0,0.0,6.0,2.7142857142857144,1.8898223650461359,18.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-06-22,24.0,2.0,5.0,3.4285714285714284,1.3972762620115435,21.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-06-29,98.0,7.0,28.0,14.0,8.041558721209878,79.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-07-06,37.0,1.0,9.0,5.285714285714286,2.690370836538197,31.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-07-13,58.0,3.0,13.0,8.285714285714286,3.592319850008056,48.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-07-20,28.0,3.0,6.0,4.0,1.1547005383792515,27.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-07-27,48.0,4.0,10.0,6.857142857142857,2.115700942049815,43.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-08-03,56.0,5.0,19.0,8.0,4.96655480858378,43.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-08-10,31.0,1.0,10.0,4.428571428571429,3.2071349029490923,29.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-08-17,30.0,0.0,9.0,4.285714285714286,3.1997023671109224,28.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-08-24,30.0,0.0,8.0,4.285714285714286,2.811540841738193,25.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-08-31,112.0,4.0,24.0,16.0,6.60807586719967,89.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-09-07,41.0,3.0,11.0,5.857142857142857,3.0783421635988546,35.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-09-14,66.0,1.0,19.0,9.428571428571429,6.729466121893644,49.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-09-21,37.0,1.0,13.0,5.285714285714286,4.111540089159037,36.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-09-28,42.0,2.0,16.0,6.0,5.033222956847166,38.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-10-05,42.0,2.0,11.0,6.0,3.7859388972001824,37.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-10-12,25.0,1.0,9.0,3.5714285714285716,2.5727509827124,23.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-10-19,51.0,4.0,11.0,7.285714285714286,2.751622897751175,38.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-10-26,28.0,1.0,7.0,4.0,2.23606797749979,25.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-11-02,24.0,0.0,6.0,3.4285714285714284,2.699206232527312,22.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-11-09,34.0,1.0,9.0,4.857142857142857,2.853569193634025,31.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-11-16,141.0,11.0,28.0,20.142857142857142,6.148944934663491,118.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-11-23,64.0,0.0,38.0,9.142857142857142,13.545338330074685,57.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-11-30,85.0,9.0,16.0,12.142857142857142,2.6726124191242437,61.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-12-07,42.0,4.0,8.0,6.0,1.2909944487358056,35.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-12-14,109.0,9.0,24.0,15.571428571428571,5.349677337844557,95.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-12-21,100.0,0.0,25.0,14.285714285714286,8.518886580500327,85.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2020-12-28,36.0,2.0,12.0,5.142857142857143,3.8047589248453675,33.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-01-04,60.0,3.0,12.0,8.571428571428571,2.760262237369417,55.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-01-11,98.0,5.0,28.0,14.0,7.788880963698615,69.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-01-18,18.0,2.0,4.0,2.5714285714285716,0.7867957924694432,17.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-01-25,28.0,2.0,9.0,4.0,2.449489742783178,26.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-02-01,99.0,5.0,23.0,14.142857142857142,7.267016155859556,74.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-02-08,56.0,2.0,16.0,8.0,4.725815626252608,47.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-02-15,53.0,3.0,13.0,7.571428571428571,4.117326918327103,48.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-02-22,50.0,3.0,15.0,7.142857142857143,4.220133150686577,47.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-03-01,72.0,7.0,16.0,10.285714285714286,3.3523268393901033,60.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-03-08,42.0,1.0,10.0,6.0,3.415650255319866,34.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-03-15,42.0,4.0,12.0,6.0,3.0550504633038935,38.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-03-22,41.0,0.0,12.0,5.857142857142857,3.8483144114694956,34.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-03-29,56.0,1.0,18.0,8.0,7.0710678118654755,45.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-04-05,17.0,0.0,8.0,2.4285714285714284,2.878491668515698,15.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-04-12,96.0,7.0,24.0,13.714285714285714,5.468524655221178,79.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-04-19,46.0,3.0,12.0,6.571428571428571,3.598941643369749,41.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-04-26,42.0,3.0,13.0,6.0,3.415650255319866,40.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-05-03,53.0,5.0,14.0,7.571428571428571,3.309438162646486,42.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-05-10,69.0,3.0,19.0,9.857142857142858,4.947341758580104,68.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-05-17,46.0,2.0,14.0,6.571428571428571,4.2370250120079485,42.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-05-24,117.0,6.0,23.0,16.714285714285715,5.6484300389366515,101.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-05-31,49.0,3.0,14.0,7.0,3.6514837167011076,45.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-06-07,41.0,2.0,13.0,5.857142857142857,4.140393356054125,39.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-06-14,49.0,3.0,13.0,7.0,3.3166247903554,40.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-06-21,34.0,3.0,7.0,4.857142857142857,1.3451854182690988,31.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-06-28,135.0,8.0,29.0,19.285714285714285,6.29058253037257,98.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-07-05,36.0,0.0,15.0,5.142857142857143,4.913538149119954,33.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-07-12,74.0,3.0,18.0,10.571428571428571,6.553806600166117,64.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-07-19,45.0,4.0,9.0,6.428571428571429,2.0701966780270626,38.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-07-26,80.0,4.0,20.0,11.428571428571429,5.883795341363228,70.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-08-02,98.0,10.0,18.0,14.0,3.0550504633038935,79.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-08-09,86.0,7.0,16.0,12.285714285714286,2.9277002188455996,76.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-08-16,63.0,4.0,12.0,9.0,2.9439202887759484,50.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-08-23,33.0,1.0,7.0,4.714285714285714,2.214669705568283,27.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-08-30,128.0,6.0,26.0,18.285714285714285,6.5501726622098975,100.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-09-06,46.0,2.0,13.0,6.571428571428571,3.9096949095440023,39.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-09-13,40.0,2.0,10.0,5.714285714285714,3.039423504234847,37.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-09-20,60.0,1.0,14.0,8.571428571428571,4.429339411136566,46.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-09-27,49.0,3.0,11.0,7.0,2.7688746209726918,45.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-10-04,46.0,3.0,12.0,6.571428571428571,3.505098327538656,40.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-10-11,90.0,4.0,27.0,12.857142857142858,7.6469726347222196,69.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-10-18,93.0,1.0,25.0,13.285714285714286,7.134757312253998,69.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-10-25,31.0,1.0,9.0,4.428571428571429,2.439750182371333,30.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-11-01,53.0,2.0,13.0,7.571428571428571,4.7559486560567095,47.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-11-08,52.0,2.0,15.0,7.428571428571429,4.503966505838414,41.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-11-15,122.0,0.0,29.0,17.428571428571427,9.658452996505924,93.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-11-22,74.0,2.0,28.0,10.571428571428571,8.67673407946298,67.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-11-29,58.0,2.0,18.0,8.285714285714286,5.529143565818179,42.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-12-06,57.0,4.0,17.0,8.142857142857142,4.525062483125562,53.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-12-13,121.0,6.0,26.0,17.285714285714285,8.320943169983511,91.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-12-20,121.0,0.0,30.0,17.285714285714285,12.592514783450866,92.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2021-12-27,60.0,1.0,22.0,8.571428571428571,7.590721152765896,52.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-01-03,60.0,1.0,22.0,8.571428571428571,6.754187413675137,45.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-01-10,53.0,2.0,15.0,7.571428571428571,3.9520940802374147,44.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-01-17,55.0,2.0,14.0,7.857142857142857,4.29839394148448,47.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-01-24,33.0,2.0,6.0,4.714285714285714,1.7043362064926935,29.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-01-31,101.0,5.0,25.0,14.428571428571429,6.924765768773767,78.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-02-07,56.0,4.0,12.0,8.0,2.6457513110645903,42.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-02-14,39.0,0.0,13.0,5.571428571428571,4.503966505838413,33.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-02-21,48.0,2.0,12.0,6.857142857142857,3.8047589248453675,41.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-02-28,92.0,7.0,20.0,13.142857142857142,4.298393941484479,68.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-03-07,82.0,6.0,18.0,11.714285714285714,4.386125310350268,71.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-03-14,49.0,3.0,12.0,7.0,3.5118845842842465,44.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-03-21,30.0,1.0,8.0,4.285714285714286,2.751622897751175,28.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-03-28,95.0,7.0,22.0,13.571428571428571,5.380741673076394,80.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-04-04,37.0,1.0,8.0,5.285714285714286,2.4976179127511156,32.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-04-11,34.0,1.0,10.0,4.857142857142857,3.7161167647860327,28.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-04-18,44.0,3.0,13.0,6.285714285714286,3.8172540616821102,38.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-04-25,59.0,1.0,16.0,8.428571428571429,5.769377287516763,49.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-05-02,26.0,0.0,5.0,3.7142857142857144,1.7994708216848745,24.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-05-09,54.0,4.0,14.0,7.714285714285714,3.817254061682111,48.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-05-16,40.0,3.0,11.0,5.714285714285714,2.627691364061218,34.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-05-23,155.0,11.0,44.0,22.142857142857142,11.186726828829654,98.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-05-30,43.0,3.0,11.0,6.142857142857143,2.6095064302514777,39.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-06-06,56.0,5.0,11.0,8.0,2.6457513110645907,45.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-06-13,77.0,4.0,20.0,11.0,5.507570547286101,60.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-06-20,30.0,1.0,7.0,4.285714285714286,2.4976179127511156,25.0,0.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-06-27,143.0,9.0,29.0,20.428571428571427,7.4129873163510105,102.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-07-04,55.0,2.0,24.0,7.857142857142857,7.5150642363316145,48.0,1.0,104.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-07-11,41.0,1.0,10.0,5.857142857142857,2.9113897843110044,37.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-07-18,27.0,2.0,5.0,3.857142857142857,0.8997354108424375,25.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-07-25,82.0,5.0,17.0,11.714285714285714,4.535573676110727,60.0,1.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-08-01,35.0,2.0,7.0,5.0,2.516611478423583,29.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-08-08,28.0,1.0,8.0,4.0,2.516611478423583,25.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-08-15,29.0,2.0,6.0,4.142857142857143,1.5735915849388864,27.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-08-22,25.0,1.0,7.0,3.5714285714285716,2.14919697074224,21.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-08-29,99.0,9.0,26.0,14.142857142857142,5.520524474738833,72.0,1.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-09-05,19.0,1.0,4.0,2.7142857142857144,1.1126972805283737,19.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-09-12,83.0,7.0,17.0,11.857142857142858,3.132015933791495,65.0,1.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-09-19,57.0,1.0,17.0,8.142857142857142,5.429197958832454,49.0,1.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-09-26,22.0,1.0,6.0,3.142857142857143,1.9518001458970662,20.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-10-03,25.0,2.0,10.0,3.5714285714285716,2.878491668515698,25.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-10-10,32.0,1.0,8.0,4.571428571428571,2.2253945610567474,30.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-10-17,124.0,12.0,23.0,17.714285714285715,3.9460649476951817,91.0,1.0,114.8,store_137,SKU_909891669,cat_1129
store_137_SKU_909891669,2022-10-24,63.0,8.0,12.0,9.0,1.527525231651947,52.0,0.0,114.8,store_137,SKU_909891669,cat_1129
store_139_SKU_120939045,2020-02-17,12.0,0.0,4.0,1.7142857142857142,1.6035674514745464,12.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-04-13,1.0,0.0,1.0,0.14285714285714285,0.37796447300922725,1.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-04-20,12.0,0.0,5.0,1.7142857142857142,1.7043362064926932,12.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-04-27,26.0,1.0,5.0,3.7142857142857144,1.6035674514745464,24.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-05-04,33.0,0.0,13.0,4.714285714285714,5.765248931147314,26.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-05-11,33.0,3.0,7.0,4.714285714285714,1.7043362064926935,32.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-05-18,39.0,2.0,13.0,5.571428571428571,3.6449573777637356,35.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-05-25,35.0,2.0,9.0,5.0,2.516611478423583,32.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-06-01,43.0,3.0,10.0,6.142857142857143,2.4784787961282104,37.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-06-08,45.0,2.0,10.0,6.428571428571429,2.9920529661723827,41.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-06-15,33.0,1.0,12.0,4.714285714285714,3.8172540616821107,29.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-06-22,35.0,2.0,9.0,5.0,2.160246899469287,32.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-06-29,39.0,0.0,15.0,5.571428571428571,4.720774754816659,32.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-07-06,33.0,3.0,7.0,4.714285714285714,1.4960264830861913,31.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-07-13,22.0,1.0,7.0,3.142857142857143,1.9518001458970662,20.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-07-20,29.0,2.0,6.0,4.142857142857143,1.772810520855837,28.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-07-27,42.0,4.0,10.0,6.0,2.160246899469287,34.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-08-03,44.0,2.0,9.0,6.285714285714286,2.3603873774083297,44.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-08-10,46.0,3.0,10.0,6.571428571428571,2.63673679998231,42.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-08-17,30.0,2.0,7.0,4.285714285714286,2.0586634591635513,27.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-08-24,37.0,1.0,11.0,5.285714285714286,3.0394235042348474,35.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-08-31,41.0,3.0,13.0,5.857142857142857,3.38765264987284,40.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-09-07,36.0,0.0,12.0,5.142857142857143,4.525062483125562,32.0,0.0,52.8,store_139,SKU_120939045,cat_1160
store_139_SKU_120939045,2020-09-14,43.0,2.0,12.0,6.142857142857143,3.4364987719368982,40.0,0.0,52.8,store_139,SKU_120939045,cat_1160
